open_time,open,high,low,close,volume,close_time,qav,trades,tbbav,tbqav,ignore
1662692400000,1639.19498415,1674.46,1637.13193751,1671.41,0,1662695999999,0.0,3600,0,0.0,0
1662696000000,1671.78,1703.69754708,1668.94180425,1695.53103976,0,1662699599999,0.0,3598,0,0.0,0
1662699600000,1695.48119067,1713.94393296,1692.7248817,1706.55,0,1662703199999,0.0,3600,0,0.0,0
1662703200000,1706.56,1715.49,1701.29395674,1711.25,0,1662706799999,0.0,3600,0,0.0,0
1662706800000,1711.25,1712.45,1699.50948718,1704.28769863,0,1662710399999,0.0,3600,0,0.0,0
1662710400000,1704.29094024,1714.3202887,1701.24115259,1705.88,0,1662713999999,0.0,3600,0,0.0,0
1662714000000,1705.88,1706.43,1684.62454161,1694.53676981,0,1662717599999,0.0,3594,0,0.0,0
1662717600000,1694.46874567,1710.13,1687.37293507,1706.49669808,0,1662721199999,0.0,3600,0,0.0,0
1662721200000,1706.31,1706.71,1695.40528475,1700.08112477,0,1662724799999,0.0,3600,0,0.0,0
1662724800000,1700.08112477,1744.19610417,1698.31202649,1727.22478024,0,1662728399999,0.0,3600,0,0.0,0
1662728400000,1727.21973329,1729.92,1707.88509,1720.27,0,1662731999999,0.0,3600,0,0.0,0
1662732000000,1720.44,1731.60432811,1715.72708143,1725.17,0,1662735599999,0.0,3600,0,0.0,0
1662735600000,1724.98673253,1733.67,1716.80554693,1717.87467958,0,1662739199999,0.0,3600,0,0.0,0
1662739200000,1718.1,1721.44,1698.56551988,1714.51,0,1662742799999,0.0,3599,0,0.0,0
1662742800000,1714.51,1720.74,1695.39661576,1702.93080657,0,1662746399999,0.0,3600,0,0.0,0
1662746400000,1702.89678824,1709.48,1695.25,1708.96196386,0,1662749999999,0.0,3600,0,0.0,0
1662750000000,1708.93623061,1724.93,1706.53084254,1719.35065869,0,1662753599999,0.0,3600,0,0.0,0
1662753600000,1719.07646826,1728.49,1713.8829341,1720.14916131,0,1662757199999,0.0,3600,0,0.0,0
1662757200000,1720.15563512,1724.29,1707.56658131,1713.45433899,0,1662760799999,0.0,3600,0,0.0,0
1662760800000,1713.45125422,1722.56,1710.99196802,1718.71473658,0,1662764399999,0.0,3600,0,0.0,0
1662764400000,1718.69674851,1731.27916275,1706.01817239,1717.53710578,0,1662767999999,0.0,3600,0,0.0,0
1662768000000,1717.53688702,1720.8,1705.36437161,1716.40651878,0,1662771599999,0.0,3600,0,0.0,0
1662771600000,1716.40651878,1730.31,1715.79776144,1723.43,0,1662775199999,0.0,3600,0,0.0,0
1662775200000,1723.42,1742.56,1718.28709517,1739.21,0,1662778799999,0.0,3600,0,0.0,0
1662778800000,1739.2010789,1740.87,1731.50482049,1732.18252748,0,1662782399999,0.0,3600,0,0.0,0
1662782400000,1732.18890625,1744.33,1727.64388663,1731.04,0,1662785999999,0.0,3600,0,0.0,0
