calc_time,funding_interval_hours,last_funding_rate
1668412800000,8,-0.00010826
1668441600000,8,6.23e-06
1668470400000,8,-0.00064586
1668499200000,8,-3.992e-05
1668528000000,8,9.077e-05
1668556800000,8,-3.713e-05
1668585600000,8,-4.274e-05
1668614400000,8,9.702e-05
1668643200000,8,-0.00018117
1668672000000,8,-1.371e-05
1668700800000,8,8.89e-05
1668729600000,8,-8.249e-05
1668758400000,8,8.33e-06
1668787200000,8,0.0001
1668816000000,8,6.059e-05
1668844800000,8,7.888e-05
1668873600000,8,5.587e-05
1668902400000,8,-2.81e-06
1668931200000,8,5.774e-05
1668960000000,8,-8.786e-05
1668988800000,8,-0.00010878
1669017600000,8,4.4e-06
1669046400000,8,1.16e-06
1669075200000,8,-0.00031194
1669104000000,8,-2.57e-06
1669132800000,8,0.0001
1669161600000,8,3.925e-05
1669190400000,8,7.315e-05
1669219200000,8,6.292e-05
1669248000000,8,-6.11e-06
1669276800000,8,2.398e-05
1669305600000,8,3.211e-05
1669334400000,8,8.83e-06
1669363200000,8,-4.646e-05
1669392000000,8,0.0001
1669420800000,8,-4.007e-05
1669449600000,8,3.021e-05
1669478400000,8,6.614e-05
1669507200000,8,-5.875e-05
1669536000000,8,-5.441e-05
1669564800000,8,1.654e-05
1669593600000,8,-9.075e-05
1669622400000,8,-7.352e-05
1669651200000,8,0.0001
1669680000000,8,-6.334e-05
1669708800000,8,0.0001
1669737600000,8,9.98e-05
1669766400000,8,-2.321e-05
1669795200000,8,1.872e-05
1669824000000,8,3.792e-05
1669852800000,8,-1.554e-05
1669881600000,8,7.376e-05
1669910400000,8,0.0001
1669939200000,8,5.333e-05
1669968000000,8,9.95e-06
1669996800000,8,5.694e-05
1670025600000,8,-0.00012637
1670054400000,8,3.141e-05
1670083200000,8,5.858e-05
1670112000000,8,-4.028e-05
1670140800000,8,5.76e-06
1670169600000,8,-4.965e-05
1670198400000,8,-5.011e-05
1670227200000,8,9.22e-05
1670256000000,8,4.921e-05
1670284800000,8,-0.0001207
1670313600000,8,4.251e-05
1670342400000,8,-5.491e-05
1670371200000,8,-8.63e-06
1670400000000,8,2.59e-05
1670428800000,8,-4.917e-05
1670457600000,8,-0.00045606
1670486400000,8,-0.00011273
1670515200000,8,-0.00010086
1670544000000,8,-0.0001052
1670572800000,8,5.12e-05
1670601600000,8,6.905e-05
1670630400000,8,-0.00021877
1670659200000,8,-8.142e-05
1670688000000,8,2.846e-05
1670716800000,8,-0.00030172
1670745600000,8,-0.00023213
1670774400000,8,-0.00014466
1670803200000,8,-0.0001747
1670832000000,8,-3.972e-05
1670860800000,8,-3.285e-05
1670889600000,8,-0.00029576
1670918400000,8,5.303e-05
1670947200000,8,0.0001
1670976000000,8,0.0001
1671004800000,8,0.0001
1671033600000,8,0.0001
1671062400000,8,-0.00010154
1671091200000,8,0.0001
1671120000000,8,0.0001
1671148800000,8,9.733e-05
1671177600000,8,0.0001
1671206400000,8,7.955e-05
1671235200000,8,-0.00022889
1671264000000,8,-1.24e-05
1671292800000,8,3.82e-05
1671321600000,8,-9.553e-05
1671350400000,8,2.983e-05
1671379200000,8,-0.00016662
1671408000000,8,-0.00030744
1671436800000,8,-0.00033812
1671465600000,8,4.396e-05
1671494400000,8,-0.00040424
1671523200000,8,6.85e-05
1671552000000,8,4.269e-05
1671580800000,8,-0.00026591
1671609600000,8,5.85e-05
1671638400000,8,4.217e-05
1671667200000,8,-0.00024935
1671696000000,8,-5.038e-05
1671724800000,8,8.86e-05
1671753600000,8,-0.00020918
1671782400000,8,-9.004e-05
1671811200000,8,-8.067e-05
1671840000000,8,-0.00014445
1671868800000,8,-6.782e-05
1671897600000,8,-3.745e-05
1671926400000,8,-0.00015276
1671955200000,8,3.525e-05
1671984000000,8,-0.00019104
1672012800000,8,-8.3e-07
1672041600000,8,-0.00043078
1672070400000,8,-0.00021381
1672099200000,8,-0.00027153
1672128000000,8,5.488e-05
1672156800000,8,3.47e-05
1672185600000,8,-0.00025097
1672214400000,8,0.0001
1672243200000,8,8.422e-05
1672272000000,8,-7.286e-05
1672300800000,8,0.0001
1672329600000,8,0.0001
1672358400000,8,2.616e-05
1672387200000,8,6.517e-05
1672416000000,8,8.9e-05
1672444800000,8,-0.00016596
1672473600000,8,4.373e-05
1672502400000,8,0.0001
1672531200000,8,0.0001
1672560000000,8,0.0001
1672588800000,8,0.0001
1672617600000,8,0.0001
1672646400000,8,-0.00040233
1672675200000,8,-0.00026116
1672704000000,8,-0.00051373
1672732800000,8,9.23e-06
1672761600000,8,0.0001
1672790400000,8,-0.00015714
1672819200000,8,0.0001
1672848000000,8,5.588e-05
1672876800000,8,-0.00025726
1672905600000,8,9.817e-05
1672934400000,8,4.332e-05
1672963200000,8,-2.397e-05
1672992000000,8,0.0001
1673020800000,8,0.0001
1673049600000,8,3.289e-05
1673078400000,8,0.0001
1673107200000,8,0.0001
1673136000000,8,0.0001
1673164800000,8,0.0001
1673193600000,8,-1.612e-05
1673222400000,8,-6.107e-05
1673251200000,8,0.0001
1673280000000,8,0.0001
1673308800000,8,0.0001
1673337600000,8,0.0001
1673366400000,8,0.0001
1673395200000,8,0.0001
1673424000000,8,0.0001
1673452800000,8,0.0001
1673481600000,8,0.0001
1673510400000,8,0.0001
1673539200000,8,0.0001
1673568000000,8,0.0001
1673596800000,8,0.0001
1673625600000,8,0.0001
1673654400000,8,0.0001
1673683200000,8,0.0001
1673712000000,8,0.0001
1673740800000,8,0.0001
1673769600000,8,0.0001
1673798400000,8,0.0001
1673827200000,8,0.0001
1673856000000,8,0.0001
1673884800000,8,0.0001
1673913600000,8,0.0001
1673942400000,8,0.0001
1673971200000,8,0.0001
1674000000000,8,0.0001
1674028800000,8,0.0001
1674057600000,8,0.0001
1674086400000,8,0.0001
1674115200000,8,0.0001
1674144000000,8,0.0001
1674172800000,8,0.0001
1674201600000,8,0.0001
1674230400000,8,-2.67e-05
1674259200000,8,3.695e-05
1674288000000,8,0.0001
1674316800000,8,0.0001
1674345600000,8,0.0001
1674374400000,8,0.0001
1674403200000,8,0.0001
1674432000000,8,0.0001
1674460800000,8,0.0001
1674489600000,8,0.0001
1674518400000,8,0.0001
1674547200000,8,0.0001
1674576000000,8,0.0001
1674604800000,8,0.0001
1674633600000,8,0.0001
1674662400000,8,0.0001
1674691200000,8,0.0001
1674720000000,8,0.0001
1674748800000,8,0.0001
1674777600000,8,0.0001
1674806400000,8,0.0001
1674835200000,8,0.0001
1674864000000,8,0.0001
1674892800000,8,0.0001
1674921600000,8,0.0001
1674950400000,8,0.0001
1674979200000,8,0.0001
1675008000000,8,0.0001
1675036800000,8,0.0001
1675065600000,8,0.0001
1675094400000,8,0.0001
1675123200000,8,9.172e-05
1675152000000,8,0.0001
1675180800000,8,0.0001
1675209600000,8,0.0001
1675238400000,8,0.0001
1675267200000,8,0.0001
1675296000000,8,0.0001
1675324800000,8,0.0001
1675353600000,8,0.0001
1675382400000,8,0.0001
1675411200000,8,0.0001
1675440000000,8,0.0001
1675468800000,8,0.0001
1675497600000,8,0.0001
1675526400000,8,0.0001
1675555200000,8,0.0001
1675584000000,8,0.0001
1675612800000,8,0.0001
1675641600000,8,6.447e-05
1675670400000,8,0.0001
1675699200000,8,0.0001
1675728000000,8,0.0001
1675756800000,8,0.0001
1675785600000,8,0.0001
1675814400000,8,0.0001
1675843200000,8,0.0001
1675872000000,8,0.0001
1675900800000,8,0.0001
1675929600000,8,0.0001
1675958400000,8,0.0001
1675987200000,8,-0.00010542
1676016000000,8,3.693e-05
1676044800000,8,0.0001
1676073600000,8,8.736e-05
1676102400000,8,0.0001
1676131200000,8,0.0001
1676160000000,8,7.103e-05
1676188800000,8,-6.099e-05
1676217600000,8,-3.462e-05
1676246400000,8,-0.00014173
1676275200000,8,-0.00030138
1676304000000,8,0.0001
1676332800000,8,0.0001
1676361600000,8,5.047e-05
1676390400000,8,5.36e-05
1676419200000,8,0.0001
1676448000000,8,0.0001
1676476800000,8,8.026e-05
1676505600000,8,0.0001
1676534400000,8,0.0001
1676563200000,8,0.0001
1676592000000,8,9.383e-05
1676620800000,8,0.0001
1676649600000,8,0.0001
1676678400000,8,0.0001
1676707200000,8,0.0001
1676736000000,8,0.0001
1676764800000,8,0.0001
1676793600000,8,0.0001
1676822400000,8,0.0001
1676851200000,8,1.69e-06
1676880000000,8,0.0001
1676908800000,8,0.0001
1676937600000,8,0.0001
1676966400000,8,0.0001
1676995200000,8,0.0001
1677024000000,8,0.0001
1677052800000,8,0.0001
1677081600000,8,0.0001
1677110400000,8,0.0001
1677139200000,8,0.0001
1677168000000,8,0.0001
1677196800000,8,0.0001
1677225600000,8,0.0001
1677254400000,8,0.0001
1677283200000,8,3.113e-05
1677312000000,8,0.0001
1677340800000,8,0.0001
1677369600000,8,0.0001
1677398400000,8,-2.417e-05
1677427200000,8,8.357e-05
1677456000000,8,0.0001
1677484800000,8,0.0001
1677513600000,8,0.0001
1677542400000,8,0.0001
1677571200000,8,0.0001
1677600000000,8,0.0001
1677628800000,8,0.0001
1677657600000,8,0.0001
1677686400000,8,0.0001
1677715200000,8,0.0001
1677744000000,8,0.0001
1677772800000,8,0.0001
1677801600000,8,0.0001
1677830400000,8,4.167e-05
1677859200000,8,0.0001
1677888000000,8,0.0001
1677916800000,8,0.0001
1677945600000,8,0.0001
1677974400000,8,7.093e-05
1678003200000,8,3.434e-05
1678032000000,8,5.534e-05
1678060800000,8,2.21e-06
1678089600000,8,0.0001
1678118400000,8,-1.731e-05
1678147200000,8,0.0001
1678176000000,8,0.0001
1678204800000,8,4.475e-05
1678233600000,8,3.871e-05
1678262400000,8,0.0001
1678291200000,8,0.0001
1678320000000,8,0.0001
1678348800000,8,0.0001
1678377600000,8,0.0001
1678406400000,8,-4.059e-05
1678435200000,8,8.59e-05
1678464000000,8,5.77e-05
1678492800000,8,1.128e-05
1678521600000,8,-2.817e-05
1678550400000,8,-5.662e-05
1678579200000,8,4.579e-05
1678608000000,8,0.0001
1678636800000,8,-0.00014036
1678665600000,8,-0.00011146
1678694400000,8,0.0001
1678723200000,8,6.6e-05
1678752000000,8,-1.271e-05
1678780800000,8,0.0001
1678809600000,8,0.0001
1678838400000,8,0.0001
1678867200000,8,0.0001
1678896000000,8,0.0001
1678924800000,8,8.045e-05
1678953600000,8,9.741e-05
1678982400000,8,0.0001
1679011200000,8,-0.00010344
1679040000000,8,-3.446e-05
1679068800000,8,0.0001
1679097600000,8,0.0001
1679126400000,8,0.0001
1679155200000,8,0.0001
1679184000000,8,0.0001
1679212800000,8,0.0001
1679241600000,8,0.0001
1679270400000,8,0.0001
1679299200000,8,0.0001
1679328000000,8,0.0001
1679356800000,8,4.558e-05
1679385600000,8,4.505e-05
1679414400000,8,0.0001
1679443200000,8,0.0001
1679472000000,8,0.0001
1679500800000,8,0.0001
1679529600000,8,3.672e-05
1679558400000,8,-4.151e-05
1679587200000,8,0.0001
1679616000000,8,4.592e-05
1679644800000,8,1.834e-05
1679673600000,8,0.0001
1679702400000,8,-9.3e-06
1679731200000,8,0.0001
1679760000000,8,0.0001
1679788800000,8,0.0001
1679817600000,8,4.052e-05
1679846400000,8,-1.074e-05
1679875200000,8,-6.44e-05
1679904000000,8,6.61e-05
1679932800000,8,0.0001
1679961600000,8,4.156e-05
1679990400000,8,4.81e-05
1680019200000,8,3.033e-05
1680048000000,8,4.805e-05
1680076800000,8,3.759e-05
1680105600000,8,0.0001
1680134400000,8,-3.291e-05
1680163200000,8,0.0001
1680192000000,8,0.0001
1680220800000,8,5.295e-05
1680249600000,8,9.008e-05
1680278400000,8,2.052e-05
1680307200000,8,8.752e-05
1680336000000,8,-1.213e-05
1680364800000,8,1.171e-05
1680393600000,8,1.652e-05
1680422400000,8,-5.317e-05
1680451200000,8,3.792e-05
1680480000000,8,4.31e-05
1680508800000,8,8.275e-05
1680537600000,8,1.72e-05
1680566400000,8,-5.516e-05
1680595200000,8,-7.093e-05
1680624000000,8,5.311e-05
1680652800000,8,-5.145e-05
1680681600000,8,0.0001
1680710400000,8,0.0001
1680739200000,8,-7.387e-05
1680768000000,8,7.43e-06
1680796800000,8,6.164e-05
1680825600000,8,1.729e-05
1680854400000,8,-1.682e-05
1680883200000,8,3.74e-06
1680912000000,8,-3.424e-05
1680940800000,8,0.0001
1680969600000,8,7.082e-05
1680998400000,8,1.764e-05
1681027200000,8,2.867e-05
1681056000000,8,-3.484e-05
1681084800000,8,-9.5e-07
1681113600000,8,-0.00017867
1681142400000,8,9.589e-05
1681171200000,8,-6.805e-05
1681200000000,8,0.0001
1681228800000,8,0.0001
1681257600000,8,9.553e-05
1681286400000,8,0.0001
1681315200000,8,0.0001
1681344000000,8,-0.00013468
1681372800000,8,-0.00011141
1681401600000,8,0.0001
1681430400000,8,0.0001
1681459200000,8,0.0001
1681488000000,8,0.0001
1681516800000,8,0.0001
1681545600000,8,0.0001
1681574400000,8,0.0001
1681603200000,8,0.0001
1681632000000,8,0.0001
1681660800000,8,0.0001
1681689600000,8,0.0001
1681718400000,8,0.0001
1681747200000,8,0.0001
1681776000000,8,0.0001
1681804800000,8,0.0001
1681833600000,8,0.0001
1681862400000,8,0.0001
1681891200000,8,0.0001
1681920000000,8,-0.00022713
1681948800000,8,-0.00027594
1681977600000,8,0.0001
1682006400000,8,0.0001
1682035200000,8,-0.00024064
1682064000000,8,3.703e-05
1682092800000,8,0.0001
1682121600000,8,-0.00021002
1682150400000,8,-0.00016382
1682179200000,8,-5.615e-05
1682208000000,8,6.041e-05
1682236800000,8,-3.388e-05
1682265600000,8,1.125e-05
1682294400000,8,-4.232e-05
1682323200000,8,-3.63e-06
1682352000000,8,3.702e-05
1682380800000,8,-0.0001864
1682409600000,8,3.726e-05
1682438400000,8,5.996e-05
1682467200000,8,-4.592e-05
1682496000000,8,-6.706e-05
1682524800000,8,9.469e-05
1682553600000,8,-0.00045241
1682582400000,8,-2.515e-05
1682611200000,8,8.055e-05
1682640000000,8,-0.00019601
1682668800000,8,0.0001
1682697600000,8,0.0001
1682726400000,8,5.146e-05
1682755200000,8,0.0001
1682784000000,8,0.0001
1682812800000,8,0.0001
1682841600000,8,0.0001
1682870400000,8,0.0001
1682899200000,8,6.282e-05
1682928000000,8,8.021e-05
1682956800000,8,0.0001
1682985600000,8,6.66e-06
1683014400000,8,0.0001
1683043200000,8,0.0001
1683072000000,8,-1.942e-05
1683100800000,8,-0.00015352
1683129600000,8,7.92e-06
1683158400000,8,-4.143e-05
1683187200000,8,0.0001
1683216000000,8,0.0001
1683244800000,8,9.699e-05
1683273600000,8,0.0001
1683302400000,8,0.0001
1683331200000,8,-6.48e-06
1683360000000,8,0.0001
1683388800000,8,9.64e-06
1683417600000,8,-1.946e-05
1683446400000,8,0.0001
1683475200000,8,2.234e-05
1683504000000,8,-6.618e-05
1683532800000,8,-9.093e-05
1683561600000,8,3.589e-05
1683590400000,8,-0.00026176
1683619200000,8,1.508e-05
1683648000000,8,-6.959e-05
1683676800000,8,-0.0003641
1683705600000,8,-1.51e-05
1683734400000,8,5.14e-05
1683763200000,8,-0.00010467
1683792000000,8,0.0001
1683820800000,8,-4.635e-05
1683849600000,8,-5.336e-05
1683878400000,8,0.0001
1683907200000,8,0.0001
1683936000000,8,3.197e-05
1683964800000,8,1.719e-05
1683993600000,8,-1.064e-05
1684022400000,8,-7.195e-05
1684051200000,8,8.451e-05
1684080000000,8,6.244e-05
1684108800000,8,3.504e-05
1684137600000,8,9.031e-05
1684166400000,8,-9.72e-05
1684195200000,8,-0.00017552
1684224000000,8,-1.83e-05
1684252800000,8,-8.47e-06
1684281600000,8,-4.366e-05
1684310400000,8,0.0001
1684339200000,8,0.0001
1684368000000,8,-0.00011398
1684396800000,8,0.0001
1684425600000,8,0.0001
1684454400000,8,0.0001
1684483200000,8,0.0001
1684512000000,8,0.0001
1684540800000,8,-1.266e-05
1684569600000,8,0.0001
1684598400000,8,0.0001
1684627200000,8,8.245e-05
1684656000000,8,0.0001
1684684800000,8,0.0001
1684713600000,8,2.367e-05
1684742400000,8,0.0001
1684771200000,8,0.0001
1684800000000,8,-7.778e-05
1684828800000,8,0.0001
1684857600000,8,0.0001
1684886400000,8,3.485e-05
1684915200000,8,0.0001
1684944000000,8,0.0001
1684972800000,8,-9.576e-05
1685001600000,8,0.0001
1685030400000,8,0.0001
1685059200000,8,-5.952e-05
1685088000000,8,0.0001
1685116800000,8,0.0001
1685145600000,8,5.656e-05
1685174400000,8,0.0001
1685203200000,8,0.0001
1685232000000,8,7.456e-05
1685260800000,8,8.027e-05
1685289600000,8,0.0001
1685318400000,8,0.0001
1685347200000,8,0.0001
1685376000000,8,0.0001
1685404800000,8,2.729e-05
1685433600000,8,0.0001
1685462400000,8,0.0001
1685491200000,8,0.0001
1685520000000,8,0.0001
1685548800000,8,0.0001
1685577600000,8,8.647e-05
1685606400000,8,0.0001
1685635200000,8,0.0001
1685664000000,8,5.157e-05
1685692800000,8,0.0001
1685721600000,8,0.0001
1685750400000,8,0.0001
1685779200000,8,0.0001
1685808000000,8,0.0001
1685836800000,8,0.0001
1685865600000,8,0.0001
1685894400000,8,0.0001
1685923200000,8,0.0001
1685952000000,8,0.0001
1685980800000,8,0.0001
1686009600000,8,-0.00010566
1686038400000,8,8.876e-05
1686067200000,8,0.0001
1686096000000,8,9.314e-05
1686124800000,8,0.0001
1686153600000,8,0.0001
1686182400000,8,1.83e-05
1686211200000,8,6.906e-05
1686240000000,8,0.0001
1686268800000,8,5.943e-05
1686297600000,8,9.097e-05
1686326400000,8,0.0001
1686355200000,8,7.932e-05
1686384000000,8,-0.00017397
1686412800000,8,-8.127e-05
1686441600000,8,-9.995e-05
1686470400000,8,-8.494e-05
1686499200000,8,-8.619e-05
1686528000000,8,0.0001
1686556800000,8,7.247e-05
1686585600000,8,7.493e-05
1686614400000,8,-6.24e-06
1686643200000,8,7.143e-05
1686672000000,8,-3.955e-05
1686700800000,8,-0.00010982
1686729600000,8,-3.572e-05
1686758400000,8,-3.364e-05
1686787200000,8,-0.00021641
1686816000000,8,-4.438e-05
1686844800000,8,0.0001
1686873600000,8,-9.809e-05
1686902400000,8,-2.123e-05
1686931200000,8,-0.00023566
1686960000000,8,-0.00035938
1686988800000,8,-9.65e-05
1687017600000,8,-0.00012147
1687046400000,8,-0.0001479
1687075200000,8,-8.432e-05
1687104000000,8,-0.00016395
1687132800000,8,-3.1e-07
1687161600000,8,-0.00015789
1687190400000,8,-1.731e-05
1687219200000,8,-6.422e-05
1687248000000,8,4.818e-05
1687276800000,8,-5.828e-05
1687305600000,8,-4.697e-05
1687334400000,8,0.0001
1687363200000,8,9.052e-05
1687392000000,8,-1.061e-05
1687420800000,8,0.0001
1687449600000,8,1.45e-06
1687478400000,8,-9.4e-06
1687507200000,8,0.0001
1687536000000,8,0.0001
1687564800000,8,8.286e-05
1687593600000,8,0.0001
1687622400000,8,8.606e-05
1687651200000,8,9.622e-05
1687680000000,8,0.0001
1687708800000,8,0.0001
1687737600000,8,0.0001
1687766400000,8,2.987e-05
1687795200000,8,1.258e-05
1687824000000,8,-0.00013148
1687852800000,8,0.0001
1687881600000,8,0.0001
1687910400000,8,3.219e-05
1687939200000,8,9.066e-05
1687968000000,8,0.0001
1687996800000,8,-0.0003074
1688025600000,8,-0.00013367
1688054400000,8,0.0001
1688083200000,8,-6.645e-05
1688112000000,8,0.0001
1688140800000,8,0.0001
1688169600000,8,6.554e-05
1688198400000,8,0.0001
1688227200000,8,0.0001
1688256000000,8,0.0001
1688284800000,8,0.0001
1688313600000,8,0.0001
1688342400000,8,0.0001
1688371200000,8,0.0001
1688400000000,8,0.0001
1688428800000,8,0.0001
1688457600000,8,0.0001
1688486400000,8,0.0001
1688515200000,8,0.0001
1688544000000,8,0.0001
1688572800000,8,2.599e-05
1688601600000,8,-5.476e-05
1688630400000,8,0.0001
1688659200000,8,3.422e-05
1688688000000,8,-8.686e-05
1688716800000,8,4.022e-05
1688745600000,8,0.0001
1688774400000,8,-7.751e-05
1688803200000,8,2.366e-05
1688832000000,8,0.0001
1688860800000,8,0.0001
1688889600000,8,5.452e-05
1688918400000,8,2.817e-05
1688947200000,8,6.181e-05
1688976000000,8,2.172e-05
1689004800000,8,0.0001
1689033600000,8,-4.24e-06
1689062400000,8,0.0001
1689091200000,8,0.0001
1689120000000,8,4.688e-05
1689148800000,8,4.984e-05
1689177600000,8,0.0001
1689206400000,8,-8.809e-05
1689235200000,8,7.421e-05
1689264000000,8,-7.161e-05
1689292800000,8,0.00025851
1689321600000,8,0.0001
1689350400000,8,0.00027435
1689379200000,8,0.0001
1689408000000,8,0.0001
1689436800000,8,0.0001
1689465600000,8,0.0001
1689494400000,8,0.0001
1689523200000,8,0.0001
1689552000000,8,0.0001
1689580800000,8,0.0001
1689609600000,8,0.0001
1689638400000,8,5.528e-05
1689667200000,8,0.0001
1689696000000,8,0.0001
1689724800000,8,0.0001
1689753600000,8,0.0001
1689782400000,8,0.0001
1689811200000,8,0.0001
1689840000000,8,8.272e-05
1689868800000,8,6.09e-05
1689897600000,8,3.74e-05
1689926400000,8,0.0001
1689955200000,8,3.883e-05
1689984000000,8,-1.274e-05
1690012800000,8,0.0001
1690041600000,8,0.0001
1690070400000,8,0.0001
1690099200000,8,3.035e-05
1690128000000,8,7.139e-05
1690156800000,8,1.397e-05
1690185600000,8,0.0001
1690214400000,8,8.178e-05
1690243200000,8,2.9e-07
1690272000000,8,0.0001
1690300800000,8,2.118e-05
1690329600000,8,7.21e-06
1690358400000,8,9.683e-05
1690387200000,8,8.492e-05
1690416000000,8,5.7e-07
1690444800000,8,0.0001
1690473600000,8,8.465e-05
1690502400000,8,0.0001
1690531200000,8,0.0001
1690560000000,8,0.0001
1690588800000,8,0.0001
1690617600000,8,0.0001
1690646400000,8,0.0001
1690675200000,8,0.0001
1690704000000,8,0.0001
1690732800000,8,0.0001
1690761600000,8,9.11e-05
1690790400000,8,0.0001
1690819200000,8,0.0001
1690848000000,8,-2.746e-05
1690876800000,8,0.0001
1690905600000,8,0.0001
1690934400000,8,0.0001
1690963200000,8,0.0001
1690992000000,8,0.0001
1691020800000,8,8.37e-06
1691049600000,8,0.0001
1691078400000,8,0.0001
1691107200000,8,0.0001
1691136000000,8,0.0001
1691164800000,8,0.0001
1691193600000,8,7.068e-05
1691222400000,8,0.0001
1691251200000,8,0.0001
1691280000000,8,0.0001
1691308800000,8,-4.66e-06
1691337600000,8,0.0001
1691366400000,8,0.0001
1691395200000,8,0.0001
1691424000000,8,0.0001
1691452800000,8,7.537e-05
1691481600000,8,0.0001
1691510400000,8,5.466e-05
1691539200000,8,1.191e-05
1691568000000,8,8.745e-05
1691596800000,8,-9.26e-06
1691625600000,8,8.597e-05
1691654400000,8,0.0001
1691683200000,8,0.0001
1691712000000,8,0.0001
1691740800000,8,0.0001
1691769600000,8,0.0001
1691798400000,8,0.0001
1691827200000,8,0.0001
1691856000000,8,0.0001
1691884800000,8,7.326e-05
1691913600000,8,0.0001
1691942400000,8,0.0001
1691971200000,8,0.0001
1692000000000,8,0.0001
1692028800000,8,0.0001
1692057600000,8,7.825e-05
1692086400000,8,0.0001
1692115200000,8,0.0001
1692144000000,8,-5.006e-05
1692172800000,8,0.0001
1692201600000,8,7.775e-05
1692230400000,8,1.529e-05
1692259200000,8,0.0001
1692288000000,8,0.0001
1692316800000,8,0.0001
1692345600000,8,-0.00017321
1692374400000,8,9.69e-06
1692403200000,8,-7.377e-05
1692432000000,8,-4.352e-05
1692460800000,8,1.137e-05
1692489600000,8,-4.824e-05
1692518400000,8,-4.429e-05
1692547200000,8,3.362e-05
1692576000000,8,-1.442e-05
1692604800000,8,0.0001
1692633600000,8,4.337e-05
1692662400000,8,-0.0001097
1692691200000,8,6.518e-05
1692720000000,8,-2.905e-05
1692748800000,8,-0.00010218
1692777600000,8,6.757e-05
1692806400000,8,5.252e-05
1692835200000,8,-0.00015183
1692864000000,8,3.618e-05
1692892800000,8,2.895e-05
1692921600000,8,-1.31e-06
1692950400000,8,7.44e-05
1692979200000,8,1.883e-05
1693008000000,8,-3.058e-05
1693036800000,8,0.0001
1693065600000,8,3.415e-05
1693094400000,8,6.63e-05
1693123200000,8,0.0001
1693152000000,8,2.477e-05
1693180800000,8,1.25e-06
1693209600000,8,5.986e-05
1693238400000,8,5.324e-05
1693267200000,8,1.32e-05
1693296000000,8,0.0001
1693324800000,8,-0.0002594
1693353600000,8,0.0001
1693382400000,8,0.0001
1693411200000,8,3.076e-05
1693440000000,8,-5.603e-05
1693468800000,8,0.0001
1693497600000,8,0.0001
1693526400000,8,-6.628e-05
1693555200000,8,6.763e-05
1693584000000,8,2.48e-05
1693612800000,8,-0.00014295
1693641600000,8,3.46e-05
1693670400000,8,-7.812e-05
1693699200000,8,-0.00010924
1693728000000,8,-4.084e-05
1693756800000,8,4.355e-05
1693785600000,8,4.344e-05
1693814400000,8,1.747e-05
1693843200000,8,5.333e-05
1693872000000,8,1.818e-05
1693900800000,8,0.0001
1693929600000,8,0.0001
1693958400000,8,-4.648e-05
1693987200000,8,-3.04e-06
1694016000000,8,0.0001
1694044800000,8,4.63e-05
1694073600000,8,0.0001
1694102400000,8,8.703e-05
1694131200000,8,-3.25e-05
1694160000000,8,0.0001
1694188800000,8,-8.263e-05
1694217600000,8,1.218e-05
1694246400000,8,0.0001
1694275200000,8,7.971e-05
1694304000000,8,0.0001
1694332800000,8,3.667e-05
1694361600000,8,7.004e-05
1694390400000,8,2.615e-05
1694419200000,8,-1.029e-05
1694448000000,8,-5.829e-05
1694476800000,8,-0.0002101
1694505600000,8,-5.124e-05
1694534400000,8,-7.054e-05
1694563200000,8,-0.00011569
1694592000000,8,1.408e-05
1694620800000,8,5.529e-05
1694649600000,8,2.745e-05
1694678400000,8,5.087e-05
1694707200000,8,7.325e-05
1694736000000,8,1.115e-05
1694764800000,8,8.71e-05
1694793600000,8,9.687e-05
1694822400000,8,3.15e-06
1694851200000,8,0.0001
1694880000000,8,7.496e-05
1694908800000,8,3.927e-05
1694937600000,8,7.401e-05
1694966400000,8,7.21e-05
1694995200000,8,-4.79e-06
1695024000000,8,0.0001
1695052800000,8,0.0001
1695081600000,8,4.772e-05
1695110400000,8,0.0001
1695139200000,8,0.0001
1695168000000,8,-5.987e-05
1695196800000,8,4.841e-05
1695225600000,8,1.316e-05
1695254400000,8,1.09e-05
1695283200000,8,0.0001
1695312000000,8,9.138e-05
1695340800000,8,7.371e-05
1695369600000,8,0.0001
1695398400000,8,0.0001
1695427200000,8,4.264e-05
1695456000000,8,0.0001
1695484800000,8,3.934e-05
1695513600000,8,4.218e-05
1695542400000,8,0.0001
1695571200000,8,0.0001
1695600000000,8,3.094e-05
1695628800000,8,0.0001
1695657600000,8,3.846e-05
1695686400000,8,-1.372e-05
1695715200000,8,5.469e-05
1695744000000,8,1.789e-05
1695772800000,8,-3.323e-05
1695801600000,8,4.049e-05
1695830400000,8,4.781e-05
1695859200000,8,7.45e-05
1695888000000,8,0.0001
1695916800000,8,0.0001
1695945600000,8,5.692e-05
1695974400000,8,0.0001
1696003200000,8,0.0001
1696032000000,8,4.835e-05
1696060800000,8,9.904e-05
1696089600000,8,0.0001
1696118400000,8,0.0001
1696147200000,8,0.0001
1696176000000,8,0.0001
1696204800000,8,0.0001
1696233600000,8,8.613e-05
1696262400000,8,7.143e-05
1696291200000,8,3.276e-05
1696320000000,8,9.73e-05
1696348800000,8,9.28e-05
1696377600000,8,-1.633e-05
1696406400000,8,9.41e-05
1696435200000,8,0.0001
1696464000000,8,-4.955e-05
1696492800000,8,0.0001
1696521600000,8,8.941e-05
1696550400000,8,-7.83e-06
1696579200000,8,7.523e-05
1696608000000,8,0.0001
1696636800000,8,-9.48e-06
1696665600000,8,0.0001
