calc_time,funding_interval_hours,last_funding_rate
1660579200000,8,0.0001
1660608000000,8,5.359e-05
1660636800000,8,0.0001
1660665600000,8,7.023e-05
1660694400000,8,5.26e-05
1660723200000,8,2.94e-06
1660752000000,8,3.733e-05
1660780800000,8,-0.0001383
1660809600000,8,3.437e-05
1660838400000,8,-0.00010846
1660867200000,8,6.21e-06
1660896000000,8,-0.00038828
1660924800000,8,-0.00033393
1660953600000,8,-0.00011506
1660982400000,8,-5.997e-05
1661011200000,8,-1.428e-05
1661040000000,8,-0.00010479
1661068800000,8,-8.599e-05
1661097600000,8,-0.00026181
1661126400000,8,-0.0003227
1661155200000,8,-2.91e-05
1661184000000,8,-9.817e-05
1661212800000,8,-4.493e-05
1661241600000,8,6.755e-05
1661270400000,8,4.169e-05
1661299200000,8,7.789e-05
1661328000000,8,-8.471e-05
1661356800000,8,-5.88e-06
1661385600000,8,2.438e-05
1661414400000,8,-0.00015818
1661443200000,8,-0.0001082
1661472000000,8,-8.608e-05
1661500800000,8,-0.00030594
1661529600000,8,-0.00012159
1661558400000,8,-0.00044781
1661587200000,8,-0.00042888
1661616000000,8,-0.00023003
1661644800000,8,-0.00040142
1661673600000,8,-0.00026121
1661702400000,8,-0.00027065
1661731200000,8,-0.00049567
1661760000000,8,-0.00023722
1661788800000,8,-1.951e-05
1661817600000,8,4.076e-05
1661846400000,8,-5.69e-06
1661875200000,8,-9.646e-05
1661904000000,8,3.327e-05
1661932800000,8,4.943e-05
1661961600000,8,-1.411e-05
1661990400000,8,1.033e-05
1662019200000,8,-0.00010618
1662048000000,8,3.81e-06
1662076800000,8,5.04e-05
1662105600000,8,0.0001
1662134400000,8,7.74e-05
1662163200000,8,-0.00014696
1662192000000,8,-6.406e-05
1662220800000,8,-0.00012061
1662249600000,8,-1.164e-05
1662278400000,8,6.509e-05
1662307200000,8,0.0001
1662336000000,8,8.913e-05
1662364800000,8,0.0001
1662393600000,8,1.162e-05
1662422400000,8,9.084e-05
1662451200000,8,0.0001
1662480000000,8,0.0001
1662508800000,8,-0.00016706
1662537600000,8,-7.127e-05
1662566400000,8,-1.799e-05
1662595200000,8,0.0001
1662624000000,8,0.0001
1662652800000,8,0.0001
1662681600000,8,0.0001
1662710400000,8,0.0001
1662739200000,8,0.0001
1662768000000,8,0.0001
1662796800000,8,0.0001
1662825600000,8,0.0001
1662854400000,8,0.0001
1662883200000,8,9.056e-05
1662912000000,8,5.748e-05
1662940800000,8,5.331e-05
1662969600000,8,6.804e-05
1662998400000,8,0.0001
1663027200000,8,9.816e-05
1663056000000,8,1.301e-05
1663084800000,8,1.102e-05
1663113600000,8,-0.00012007
1663142400000,8,-0.00016733
1663171200000,8,-0.00017481
1663200000000,8,-3.747e-05
1663228800000,8,4.054e-05
1663257600000,8,-1.19e-05
1663286400000,8,4.718e-05
1663315200000,8,9.735e-05
1663344000000,8,6.856e-05
1663372800000,8,6.919e-05
1663401600000,8,5.892e-05
1663430400000,8,-2.2e-05
1663459200000,8,-1.851e-05
1663488000000,8,8.689e-05
1663516800000,8,0.0001
1663545600000,8,-6.003e-05
1663574400000,8,1.902e-05
1663603200000,8,-7.24e-05
1663632000000,8,4.552e-05
1663660800000,8,0.0001
1663689600000,8,1.907e-05
1663718400000,8,-1.212e-05
1663747200000,8,-3.318e-05
1663776000000,8,1.837e-05
1663804800000,8,-0.00018851
1663833600000,8,-0.00013428
1663862400000,8,0.0001
1663891200000,8,0.0001
1663920000000,8,0.0001
1663948800000,8,-0.00010164
1663977600000,8,0.0001
1664006400000,8,0.0001
1664035200000,8,0.0001
1664064000000,8,0.0001
1664092800000,8,0.0001
1664121600000,8,0.0001
1664150400000,8,3.61e-05
1664179200000,8,8.988e-05
