calc_time,funding_interval_hours,last_funding_rate
1668960000000,8,-2.008e-05
1668988800000,8,-0.00020459
1669017600000,8,-2.17e-05
1669046400000,8,4.666e-05
1669075200000,8,-6.623e-05
1669104000000,8,-2.821e-05
1669132800000,8,6.368e-05
1669161600000,8,6.088e-05
1669190400000,8,-4.079e-05
1669219200000,8,-9.414e-05
1669248000000,8,4.96e-05
1669276800000,8,-6.135e-05
1669305600000,8,3.796e-05
1669334400000,8,5.572e-05
1669363200000,8,5.499e-05
1669392000000,8,-3.074e-05
1669420800000,8,-4.472e-05
1669449600000,8,-5.666e-05
1669478400000,8,-6.554e-05
1669507200000,8,-4.687e-05
1669536000000,8,-0.00011497
1669564800000,8,3.854e-05
1669593600000,8,3.42e-06
1669622400000,8,-2.557e-05
1669651200000,8,-0.00012317
1669680000000,8,3.832e-05
1669708800000,8,2.946e-05
1669737600000,8,0.0001
1669766400000,8,9.218e-05
1669795200000,8,0.0001
1669824000000,8,0.0001
1669852800000,8,-1.967e-05
1669881600000,8,3.623e-05
1669910400000,8,0.0001
1669939200000,8,0.0001
1669968000000,8,-2.44e-06
1669996800000,8,4.87e-05
1670025600000,8,-4.81e-06
1670054400000,8,-2.779e-05
1670083200000,8,-2.251e-05
1670112000000,8,-4.991e-05
1670140800000,8,-1.49e-06
1670169600000,8,3.593e-05
1670198400000,8,5.566e-05
1670227200000,8,-2.459e-05
1670256000000,8,5.578e-05
1670284800000,8,4.181e-05
1670313600000,8,1.389e-05
1670342400000,8,4.364e-05
1670371200000,8,8.029e-05
1670400000000,8,5.95e-06
1670428800000,8,-2.33e-06
1670457600000,8,6.3e-07
1670486400000,8,1.744e-05
1670515200000,8,-9.2e-07
1670544000000,8,0.0001
1670572800000,8,6.855e-05
1670601600000,8,4.9e-05
1670630400000,8,-1.674e-05
1670659200000,8,6.407e-05
1670688000000,8,6.841e-05
1670716800000,8,-2.288e-05
1670745600000,8,1.946e-05
1670774400000,8,1.359e-05
1670803200000,8,3.843e-05
1670832000000,8,-2.359e-05
1670860800000,8,-2.692e-05
1670889600000,8,8.949e-05
1670918400000,8,0.0001
1670947200000,8,0.0001
1670976000000,8,0.0001
1671004800000,8,0.0001
1671033600000,8,0.0001
1671062400000,8,0.0001
1671091200000,8,0.0001
1671120000000,8,0.0001
1671148800000,8,0.0001
1671177600000,8,0.0001
1671206400000,8,-3.78e-05
1671235200000,8,8.697e-05
1671264000000,8,-6.429e-05
1671292800000,8,3.413e-05
1671321600000,8,5.955e-05
1671350400000,8,7.9e-05
1671379200000,8,4.105e-05
1671408000000,8,-3.395e-05
1671436800000,8,5.7e-06
1671465600000,8,-6.01e-06
1671494400000,8,8.479e-05
1671523200000,8,4.111e-05
1671552000000,8,9.832e-05
1671580800000,8,4.626e-05
1671609600000,8,8.575e-05
1671638400000,8,6.565e-05
1671667200000,8,8.923e-05
1671696000000,8,9.813e-05
1671724800000,8,7.887e-05
1671753600000,8,7.468e-05
1671782400000,8,0.0001
1671811200000,8,-7.28e-06
1671840000000,8,6.767e-05
1671868800000,8,0.0001
1671897600000,8,5.27e-06
1671926400000,8,-3.84e-06
1671955200000,8,4.1e-07
1671984000000,8,1.343e-05
1672012800000,8,6.962e-05
1672041600000,8,1.023e-05
1672070400000,8,2.594e-05
1672099200000,8,0.0001
1672128000000,8,2.226e-05
1672156800000,8,7.546e-05
1672185600000,8,0.0001
1672214400000,8,6.253e-05
1672243200000,8,-2.352e-05
1672272000000,8,0.0001
1672300800000,8,5.835e-05
