cell_id,algorithm,target,config_name,seed,train_terminal_equity,train_total_return,train_annualized_return,train_annualized_vol,train_sharpe_ratio,train_sortino_ratio,train_max_drawdown,train_mean_turnover,train_total_trading_cost,train_total_funding_cost,train_total_price_pnl,train_n_liquidations,train_mean_abs_exposure,train_std_exposure,train_mean_signed_exposure,validation_terminal_equity,validation_total_return,validation_annualized_return,validation_annualized_vol,validation_sharpe_ratio,validation_sortino_ratio,validation_max_drawdown,validation_mean_turnover,validation_total_trading_cost,validation_total_funding_cost,validation_total_price_pnl,validation_n_liquidations,validation_mean_abs_exposure,validation_std_exposure,validation_mean_signed_exposure,wall_clock_seconds
E0L0R0S0,A2C,BTCUSDT,a2c_sb3_default,42,0.224314228974817,-0.775685771025183,-0.41243269752939826,0.5249193657650335,-0.7504729237881697,-0.9571732755576943,0.8932367879819506,4.06124355277586e-05,0.001,-0.163881047941409,-0.9385668189665921,0,1.0,0.0,-1.0,0.8283967805852774,-0.17160321941472256,-0.28138649829851015,0.4324733880542089,-0.5478736163800408,-0.7326045835704355,0.41437877138603274,0.0002003606491685033,0.001,-0.0239421406493463,-0.19454536006406897,0,1.0,0.0,-1.0,232.87504696846008
E0L0R0S0,A2C,BTCUSDT,a2c_mnih_canonical,42,0.224314228974817,-0.775685771025183,-0.41243269752939826,0.5249193657650335,-0.7504729237881697,-0.9571732755576943,0.8932367879819506,4.06124355277586e-05,0.001,-0.163881047941409,-0.9385668189665921,0,1.0,0.0,-1.0,0.8283967805852774,-0.17160321941472256,-0.28138649829851015,0.4324733880542089,-0.5478736163800408,-0.7326045835704355,0.41437877138603274,0.0002003606491685033,0.001,-0.0239421406493463,-0.19454536006406897,0,1.0,0.0,-1.0,231.63195371627808
E0L0R0S0,A2C,ETHUSDT,a2c_sb3_default,42,0.330050078311634,-0.669949921688366,-0.3258949385460538,0.6589625121448391,-0.2689325228382059,-0.34317354640812164,0.8964464406026502,4.06124355277586e-05,0.001,-0.11994537007926453,-0.7888952917676306,0,1.0,0.0,-1.0,0.46173728295156513,-0.5382627170484349,-0.7423918091537074,0.7403978530301746,-1.4610171815266508,-1.9931523136675706,0.7549051668633506,0.0002003606491685033,0.001,-0.023003098252246446,-0.5602658153006814,0,1.0,0.0,-1.0,229.82092308998108
E0L0R0S0,A2C,ETHUSDT,a2c_mnih_canonical,42,0.330050078311634,-0.669949921688366,-0.3258949385460538,0.6589625121448391,-0.2689325228382059,-0.34317354640812164,0.8964464406026502,4.06124355277586e-05,0.001,-0.11994537007926453,-0.7888952917676306,0,1.0,0.0,-1.0,0.46173728295156513,-0.5382627170484349,-0.7423918091537074,0.7403978530301746,-1.4610171815266508,-1.9931523136675706,0.7549051668633506,0.0002003606491685033,0.001,-0.023003098252246446,-0.5602658153006814,0,1.0,0.0,-1.0,226.17618823051453
E0L0R0S0,A2C,SOLUSDT,a2c_sb3_default,42,0.013336907291963573,-0.9866630927080364,-0.784741474737855,1.0710046794384545,-0.895742465859883,-1.1147312675543342,0.9966670964870321,4.06124355277586e-05,0.001,0.7765438913068143,-0.2091192014012222,0,1.0,0.0,-1.0,0.6740237948030106,-0.32597620519698944,-0.499622542204023,0.8540471006645735,-0.3816567915129671,-0.5148506544114722,0.639957213041918,0.0002003606491685033,0.001,-0.004573734160103982,-0.32954993935709354,0,1.0,0.0,-1.0,235.04190254211426
E0L0R0S0,A2C,SOLUSDT,a2c_mnih_canonical,42,0.013336907291963573,-0.9866630927080364,-0.784741474737855,1.0710046794384545,-0.895742465859883,-1.1147312675543342,0.9966670964870321,4.06124355277586e-05,0.001,0.7765438913068143,-0.2091192014012222,0,1.0,0.0,-1.0,0.6740237948030106,-0.32597620519698944,-0.499622542204023,0.8540471006645735,-0.3816567915129671,-0.5148506544114722,0.639957213041918,0.0002003606491685033,0.001,-0.004573734160103982,-0.32954993935709354,0,1.0,0.0,-1.0,231.43492031097412
E0L0R0S0,A2C,XRPUSDT,a2c_sb3_default,42,0.037818343117206776,-0.9621816568827932,-0.6881136116585991,0.8446686709384704,-0.9518754975868706,-1.1266344431212285,0.9820466908430798,4.06124355277586e-05,0.001,-0.06572810170450083,-1.0269097585872942,0,1.0,0.0,-1.0,0.604763609600274,-0.395236390399726,-0.5863357151965563,0.8555806356368153,-0.5984087411204898,-0.7237623731719426,0.6029996292997376,0.0002003606491685033,0.001,-0.011695109712547946,-0.4059315001122741,0,1.0,0.0,-1.0,186.26745986938477
E0L0R0S0,A2C,XRPUSDT,a2c_mnih_canonical,42,0.037818343117206776,-0.9621816568827932,-0.6881136116585991,0.8446686709384704,-0.9518754975868706,-1.1266344431212285,0.9820466908430798,4.06124355277586e-05,0.001,-0.06572810170450083,-1.0269097585872942,0,1.0,0.0,-1.0,0.604763609600274,-0.395236390399726,-0.5863357151965563,0.8555806356368153,-0.5984087411204898,-0.7237623731719426,0.6029996292997376,0.0002003606491685033,0.001,-0.011695109712547946,-0.4059315001122741,0,1.0,0.0,-1.0,136.9064166545868
E0L0R0S0,A2C,ALL,a2c_sb3_default,42,2.211721855719849,1.211721855719849,0.326303841153478,0.4553779552861173,0.8479263986493485,1.0707102595111562,0.4933087129908432,4.06124355277586e-05,0.001,0.06844606495900507,1.281167920678854,0,0.25,0.21650634706020355,0.125,1.1890558070516355,0.1890558070516355,0.3551641583400271,0.4783270652092275,0.873984648517148,1.1901244246129132,0.31779638188540915,0.0002003606491685033,0.001,0.007736752155665272,0.19779255920730066,0,0.25,0.21650634706020355,0.125,445.1533160209656
E0L0R0S0,A2C,ALL,a2c_mnih_canonical,42,0.2518539853016697,-0.7481460146983303,-0.3877204541528225,0.4553804576018034,-0.8494842047103089,-1.115056486721368,0.8568845831251297,4.06124355277586e-05,0.001,0.09690273663119342,-0.650243278067137,0,0.25,0.21650634706020355,-0.125,0.7367092322033151,-0.2632907677966849,-0.41509741712823367,0.4783140376708864,-0.8813474440391393,-1.1771472136571206,0.47839575207011376,0.0002003606491685033,0.001,-0.0055111857666361175,-0.26780195356332115,0,0.25,0.21650634706020355,-0.125,520.81418800354
E0L0R0S0,RecurrentPPO,BTCUSDT,rppo_short_rollout,42,2.049508365274369,1.0495083652743689,0.2908448120477225,0.5249193856281466,0.7488862281705081,0.9416482296126486,0.6411940004936199,4.06124355277586e-05,0.000999893239995451,0.2623996507006634,1.3129079092150278,0,0.9999712109565735,0.004516101907938719,0.9999712109565735,1.0801543546716859,0.08015435467168586,0.14491422009046118,0.43237919291693605,0.529335685641454,0.6743682557146747,0.25382998230019294,0.0002003606491685033,0.0009994477174744259,0.0290454282949284,0.11019923068408843,0,0.9997550249099731,0.012949027121067047,0.9997550249099731,664.9709556102753
E0L0R0S0,RecurrentPPO,BTCUSDT,rppo_canonical,42,0.01713557040888751,-0.9828644295911125,-0.7646668881131282,0.47120874668547164,-2.834320766758603,-3.5219412929856313,0.984810571663046,0.1830960028531641,0.7382980982057332,0.01665496647773934,-0.22791136490764308,0,0.8753223419189453,0.5860568881034851,0.6982506513595581,0.4424108160864913,-0.5575891839135088,-0.7610165911632878,0.38524941171829663,-3.5219067136414286,-4.356906981148977,0.5661064851055491,0.15159450882183326,0.5072020082516702,0.011618938081809915,-0.03876823758002956,0,0.8698142766952515,0.5485734939575195,0.7223209738731384,583.3098666667938
E0L0R0S0,RecurrentPPO,ETHUSDT,rppo_short_rollout,42,0.3298745203195814,-0.6701254796804186,-0.326022525397635,0.6589622436245359,-0.2692201438684933,-0.34354106231290715,0.8964464421963959,4.06124355277586e-05,0.0010002837408970206,-0.11988765796966305,-0.7890128539091847,0,0.9999924898147583,0.0011788967531174421,-0.9999924898147583,0.46173728295156513,-0.5382627170484349,-0.7423918091537074,0.7403978530301746,-1.4610171815266508,-1.9931523136675706,0.7549051668633506,0.0002003606491685033,0.001,-0.023003098252246446,-0.5602658153006814,0,1.0,0.0,-1.0,583.9810829162598
E0L0R0S0,RecurrentPPO,ETHUSDT,rppo_canonical,42,0.5630661762244404,-0.43693382377555956,-0.18481196763632202,0.6445750918927522,0.00555674333124472,0.006942714562083412,0.7128123169174057,0.016949494887544755,0.2402905159230957,0.12236063108860762,-0.07428267676385758,0,0.9784078001976013,0.11564705520868301,0.9762476086616516,0.9799517911358886,-0.020048208864111405,-0.03492099694708917,0.6936828059712928,0.2962425120168196,0.36994669725561247,0.539818394508435,0.03358801610042339,0.1464632889323239,0.019849727003716566,0.14626480707192968,0,0.9413874745368958,0.2881089448928833,0.91097092628479,569.8404695987701
E0L0R0S0,RecurrentPPO,SOLUSDT,rppo_short_rollout,42,0.013352908621768966,-0.986647091378231,-0.7846496294917403,1.0710031623040102,-0.8953469971996322,-1.11424935904403,0.9966670962446629,4.06124355277586e-05,0.00099909295432918,0.7774812028710605,-0.20816679555284168,0,0.9999800324440002,0.0029420771170407534,-0.9999800324440002,0.67404273329422,-0.32595726670577996,-0.49959786539339845,0.8540409615390071,-0.3816079034717554,-0.5147675063625636,0.639957215331804,0.0002003606491685033,0.0009997764140708344,-0.004589045879910714,-0.32954653617161966,0,0.9999104142189026,0.0060343085788190365,-0.9999104142189026,676.0528886318207
E0L0R0S0,RecurrentPPO,SOLUSDT,rppo_canonical,42,0.01247667215717678,-0.9875233278428233,-0.7897874212288891,1.0223772498033246,-1.0117055790150353,-1.2508142962484712,0.9962575292290928,0.07129491490132979,0.5845395195681824,0.48257677986363934,0.07959297158899892,0,0.9283139705657959,0.4269486367702484,-0.8475741744041443,0.6729424983178242,-0.32705750168217584,-0.5010306005676822,0.8114370371476413,-0.4488689221588739,-0.5942607821575823,0.6208217654598098,0.05612085991695992,0.27234097412012526,-0.001494757141031755,-0.05621128470308179,0,0.9278368949890137,0.29597508907318115,-0.9013417363166809,590.9463152885437
E0L0R0S0,RecurrentPPO,XRPUSDT,rppo_short_rollout,42,0.24442512578751197,-0.755574874212488,-0.39420770259184745,0.8217804246517022,-0.1981685604951011,-0.23703267836793737,0.8890125088201974,0.0758990875651027,0.5699392899858321,0.047845118090730665,-0.13779046613592527,0,0.9653949737548828,0.5569330453872681,0.8020437359809875,0.8341405132819636,-0.1658594867180364,-0.27261845733382883,0.8516613552504714,0.0492705775012783,0.0671602215148223,0.47881643056276013,0.029046749613658145,0.11576236853763353,0.015796086542579246,-0.03430103163782405,0,0.9893728494644165,0.20070813596248627,0.9720235466957092,607.2797102928162
E0L0R0S0,RecurrentPPO,XRPUSDT,rppo_canonical,42,0.08684485815096811,-0.9131551418490319,-0.5807796395105203,0.8131803811461606,-0.6600321466232191,-0.8116128248059474,0.9469397371739642,0.024470376810524556,0.39352270513772253,-0.0918415256508851,-0.6114739623621972,0,0.9776710271835327,0.32088902592658997,-0.9306727647781372,0.5072470177877748,-0.4927529822122252,-0.6961821597785733,0.8200204502222634,-1.0374599278314596,-1.2544468932483863,0.645113422275805,0.025876476299342352,0.10010320799514935,-0.00814675575357171,-0.4007965299706484,0,0.9715573191642761,0.32119637727737427,-0.926225483417511,597.2727544307709
E0L0R0S0,RecurrentPPO,ALL,rppo_short_rollout,42,0.6854404606492458,-0.3145595393507542,-0.12573360767190545,0.4196354039083841,-0.11066077202316629,-0.14077745715461715,0.6389958612482898,0.05281266604589859,0.7907686621389683,-0.04522349899538369,0.43098562379282157,0,0.24969449639320374,0.272298127412796,0.06799434125423431,0.8256308583200704,-0.17436914167992956,-0.2855924615026567,0.4110626618848586,-0.6134870648035391,-0.8405042783189091,0.2934109481955106,0.054048409860010534,0.2371274761812026,-0.0009693174870335497,0.06178901701423456,0,0.24922040104866028,0.27153223752975464,0.06878970563411713,1771.4697477817535
