experiment,cell_id,encoder,leverage,reward,episode,algorithm,architecture,target,seed,config_name,train_terminal_equity,train_total_return,train_annualized_return,train_annualized_vol,train_sharpe_ratio,train_sortino_ratio,train_max_drawdown,train_mean_turnover,train_total_trading_cost,train_total_funding_cost,train_total_price_pnl,train_n_liquidations,train_mean_abs_exposure,train_std_exposure,train_mean_signed_exposure,test_terminal_equity,test_total_return,test_annualized_return,test_annualized_vol,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,test_mean_turnover,test_total_trading_cost,test_total_funding_cost,test_total_price_pnl,test_n_liquidations,test_mean_abs_exposure,test_std_exposure,test_mean_signed_exposure,wall_clock_seconds
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,asset,XRPUSDT,25,rppo_canonical,0.046401576422660004,-0.95359842357734,-0.5955730217519383,0.8542083423467979,-0.6279192644083119,-0.7527088664711246,0.98204327790411,0.00044967579568175884,0.001894260037541365,-0.06720338632365808,-1.0189075498634566,0,0.999510645866394,0.06642871350049973,-0.9974635243415833,1.6790987084678983,0.6790987084678983,1.2164812008342758,0.649404015945607,1.5502664273999782,2.089371183729969,0.32021062601556227,0.001365271494900194,0.008368707358007935,0.007298367940435924,0.6947657837663428,0,0.9969074130058289,0.10537507385015488,-0.9922639727592468,523.3856790065765
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,portfolio,ALL,5,rppo_short_rollout,2.9093533995309477,1.9093533995309477,0.3700798855393359,0.6695155929139399,0.8055422855109473,1.006491993782052,0.7104074056847876,3.365756790414325e-05,0.001,0.29664098943459294,2.2069943889655406,0,0.25,0.0,0.25,0.5290976026410354,-0.47090239735896455,-0.6238023131829507,0.5761392264670029,-1.4083708198555691,-1.8159620518586188,0.5995893001492032,0.0001753155680224404,0.001,0.005064654941634217,-0.46483774241733045,0,0.25,0.0,0.25,2671.5285675525665
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,portfolio,ALL,10,rppo_short_rollout,2.376484726064097,1.3764847260640969,0.29074601920963405,0.4637557534746272,0.7822658937455971,0.9930225444045658,0.4933087129908432,3.365756790414325e-05,0.001,0.08304234906307784,1.4605270751271746,0,0.25,0.21650634706020355,0.125,0.6606247257067017,-0.3393752742932983,-0.47095448967072207,0.37677578078732044,-1.5012463566803536,-1.9576209464199772,0.44162345979207607,0.0001753155680224404,0.001,-0.0035757137444534237,-0.3419509880377518,0,0.25,0.21650634706020355,0.125,2506.519040584564
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,portfolio,ALL,15,rppo_short_rollout,0.06644013072788338,-0.9335598692721166,-0.5504219958070207,0.6694396261201018,-0.8595590948856001,-1.1569982988215641,0.9723844924855508,0.005328952020075508,0.10251705483399648,0.0888064918486009,-0.7422363225895197,0,0.25,0.007305758073925972,-0.25,1.4713736299384361,0.4713736299384361,0.8096015507878613,0.5764018475741395,1.3169782030922301,1.8308754189193335,0.26659058588879336,0.005582309445577869,0.042433590034838695,0.001922114674130171,0.5157293346474034,0,0.25,0.006972132250666618,-0.25,2638.6249856948853
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,portfolio,ALL,20,rppo_short_rollout,0.9286094583389732,-0.07139054166102676,-0.021601219842963926,0.24863084450215264,0.03648538539836349,0.04782512715849034,0.5272661543749535,3.365756790414325e-05,0.001,-0.0994820262351368,-0.16987256789616367,0,0.25,0.25,0.0,0.9154408501887921,-0.08455914981120793,-0.12688155371444254,0.1460570128684314,-0.8559482680788206,-1.1797822934310225,0.1462100466810422,0.0001753155680224404,0.001,-0.005989324452912115,-0.08954847426412016,0,0.25,0.25,0.0,2616.3038964271545
thesis_experiment_trainvaltest,E0L0R1S0,LSTM,L=1,log_penalty,sequential,RecurrentPPO,portfolio,ALL,25,rppo_short_rollout,0.03141249861559181,-0.9685875013844082,-0.6395166147374594,0.29846055716098346,-3.269296244916288,-4.525034707649176,0.9716830627735253,0.1197915780262411,1.160672542107735,-0.08371101781489187,0.10837402290843556,0,0.25,0.24485372006893158,-0.06792765855789185,0.5647392263903198,-0.4352607736096802,-0.5841880859125289,0.23755912669476903,-3.5749675463412505,-4.9215246101026775,0.44609427289493164,0.12826515035932365,0.5529234820473297,-0.0070328909312706855,0.11062981750637846,0,0.25,0.24541698396205902,-0.06663637608289719,2637.330633163452
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,BTCUSDT,5,ppo_canonical,0.19358793817260334,-0.8064120618273967,-0.38376978894375346,0.5113879177735032,-0.6909336342565349,-0.8851573825413269,0.914639662649338,3.365756790414325e-05,0.0009996772946114234,-0.16967571562217776,-0.975088100154963,0,0.9999892115592957,0.001857193186879158,-0.9999892115592957,1.2850756299317367,0.28507562993173674,0.46990341247490575,0.453611390169852,1.075811012286565,1.5005447801768914,0.24999696174717578,0.00017531556279762933,0.0010003560255244606,-0.017271858118071748,0.2688041278391893,0,0.9999043941497803,0.007218942511826754,-0.9999043941497803,428.3679268360138
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,BTCUSDT,10,ppo_canonical,0.19153417260578015,-0.8084658273942198,-0.38570457823835536,0.509794659711911,-0.700848384823776,-0.8967039314589683,0.9154788129770983,0.0024954391664281433,0.023154980098163344,-0.16748356035862155,-0.9527944076546788,0,0.9973074793815613,0.11692945659160614,-0.9912340044975281,1.2845365693113675,0.2845365693113675,0.4689565792293211,0.45360065717858233,1.074405097730527,1.498591700399532,0.24999698013657456,0.0002936263572617968,0.0017653503716659137,-0.017301121087335503,0.26900079859569814,0,0.9998776912689209,0.005443613976240158,-0.9998776912689209,419.1016774177551
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,BTCUSDT,15,ppo_canonical,0.9996217032522927,-0.00037829674770728516,-0.00011155200463142112,0.5101503353223766,0.254834664396594,0.32918107865474167,0.6503738654292432,0.0030165317420291667,0.1169018112166065,-0.22179827676643882,-0.10527476229754029,0,0.9970950484275818,0.8670495748519897,-0.4940602481365204,1.3325947700045322,0.3325947700045322,0.5542000070297604,0.45308730175157985,1.1996010875006595,1.679525205074492,0.2506565916435165,0.002966483015185653,0.019741142598392852,-0.01511536344445119,0.33722054915847366,0,0.9980879426002502,0.3378070294857025,-0.9398179054260254,394.8140799999237
thesis_experiment_trainvaltest,E0L0R1S1,LSTM,L=1,log_penalty,random_subs,PPO,asset,BTCUSDT,20,ppo_canonical,0.7608883759018451,-0.2391116240981549,-0.07741023201837594,0.5092819970442265,0.09633658246175211,0.12363413391880124,0.6544052537903438,0.004888424684754136,0.12683258883493992,0.05890344329753905,-0.05337559196567554,0,0.9955074787139893,0.794099748134613,0.6026326417922974,0.9437506261609807,-0.05624937383901929,-0.08507253555732253,0.45169744834911335,0.029084987352964733,0.038713894126080645,0.4457177016144651,0.005516144428741798,0.03495103119626662,0.0007868239489994266,-0.020511518693751896,0,0.9952051639556885,0.8330344557762146,0.5471605658531189,370.37484216690063
